, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, SYN Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Inbound, Label
58,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0.0,343.5,229.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
226,17,2,2,0,1524.0,0.0,762.0,762.0,762.0,0.0,0.0,0.0,0.0,0.0,762000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,40,0,1000000.0,0.0,762.0,762.0,762.0,0.0,0.0,0,0,0,0,0.0,1143.0,762.0,0.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
90,17,3,2,0,2928.0,0.0,1464.0,1464.0,1464.0,0.0,0.0,0.0,0.0,0.0,976000000.0,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,666666.6666666665,0.0,1464.0,1464.0,1464.0,0.0,0.0,0,0,0,0,0.0,2196.0,1464.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7
895,17,3,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,981333333.3333333,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,40,0,666666.6666666665,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0.0,2208.0,1472.0,0.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
234,17,3,2,0,880.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,293333333.3333333,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,28,0,666666.6666666665,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0.0,660.0,440.0,0.0,-1,-1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
753,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0.0,343.5,229.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
557,6,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1.5,0.7071067811865476,2.0,1.0,3.0,1.5,0.7071067811865476,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,60,0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,259,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
273,17,88941,200,0,88000.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,989419.952552816,2248.6817103473086,446.9396984924624,1118.6810263741877,11185.0,1.0,88941.0,446.9396984924624,1118.6810263741877,11185.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1600,0,2248.6817103473086,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0.0,442.2,440.0,0.0,-1,-1,199,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
511,17,1,2,0,880.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,880000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0.0,660.0,440.0,0.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
274,6,172,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11627.906976744183,172.0,0.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,32,5813.9534883720935,5813.9534883720935,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,0.0,235,64,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5
126,6,5645658,12,9,1852.0,4290.0,490.0,0.0,154.33333333333331,228.54612955229263,1073.0,0.0,476.66666666666674,565.2572423242358,1087.9157044227618,3.71967271131195,282282.9,1120601.1172274272,5004911.0,1.0,640747.0,58249.72727272727,191417.32597969857,635384.0,2.0,5645591.0,705698.875,1751350.7982507544,5005011.0,1.0,0,400,304,2.1255272636068283,1.5941454477051211,0.0,1073.0,279.1818181818182,422.3902096136807,178413.48917748913,0,1,0,0,0.0,292.4761904761905,154.33333333333334,476.66666666666674,65535,243,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
394,17,1,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0.0,2208.0,1472.0,0.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
723,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0.0,343.5,229.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
599,17,1,2,0,2786.0,0.0,1393.0,1393.0,1393.0,0.0,0.0,0.0,0.0,0.0,2786000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,1393.0,1393.0,1393.0,0.0,0.0,0,0,0,0,0.0,2089.5,1393.0,0.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7
736,6,200684,24,21,3790.0,6026.0,1024.0,0.0,157.91666666666666,303.62318131507027,2314.0,0.0,286.95238095238096,580.2142256262316,48912.71850272069,224.2331227202966,4561.0,12110.71242119295,40888.0,0.0,159873.0,6950.999999999997,16119.883441942691,55635.0,0.0,159795.0,7989.750000000003,15511.24656796175,43051.0,0.0,0,504,444,119.59099878415816,104.6421239361384,0.0,2314.0,213.391304347826,449.35269385891166,201917.84347826085,0,1,0,0,0.0,218.13333333333333,157.91666666666666,286.95238095238096,8192,254,12,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
683,17,2,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,1472000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0.0,2208.0,1472.0,0.0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7
852,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0.0,343.5,229.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
789,6,26553,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.32105600120514,26553.0,0.0,26553.0,26553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,37.66052800060257,37.66052800060257,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,0.0,16383,242,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
729,6,58289405,20,15,1742.0,5830.0,517.0,0.0,87.1,157.2670875997431,2524.0,0.0,388.66666666666674,732.90553539288,129.90353907369615,0.6004521747991766,1714394.2647058824,9935265.216155382,57942363.0,1.0,58289405.0,3067863.421052632,13288552.81309514,57942363.0,1.0,182467.0,13033.357142857143,24942.190893242416,80137.0,2.0,0,424,324,0.3431155284566724,0.2573366463425042,0.0,2524.0,210.33333333333343,501.8549591266385,251858.4,0,1,0,0,0.0,216.3428571428572,87.1,388.66666666666674,8192,246,10,20,347040.0,0.0,347040.0,347040.0,57942363.0,0.0,57942363.0,57942363.0,0,0
263,17,2,2,0,786.0,0.0,393.0,393.0,393.0,0.0,0.0,0.0,0.0,0.0,393000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,1000000.0,0.0,393.0,393.0,393.0,0.0,0.0,0,0,0,0,0.0,589.5,393.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
914,6,6166181,12,9,1676.0,4290.0,446.0,0.0,139.66666666666669,206.9428262427411,1073.0,0.0,476.66666666666674,565.2572423242358,967.5356594300426,3.4056736252147,308309.05,1135073.652140061,5003577.0,2.0,1162604.0,105691.27272727274,349554.2292595216,1159636.0,2.0,6166083.0,770760.375,1757871.85003677,5003716.0,2.0,0,400,304,1.9460992144084,1.4595744108062998,0.0,1073.0,271.1818181818182,419.0871754254247,175634.06060606064,0,1,0,0,0.0,284.09523809523813,139.66666666666666,476.66666666666674,65535,243,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
885,17,1,2,0,1052.0,0.0,526.0,526.0,526.0,0.0,0.0,0.0,0.0,0.0,1052000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2125437950,0,2000000.0,0.0,526.0,526.0,526.0,0.0,0.0,0,0,0,0,0.0,789.0,526.0,0.0,-1,-1,1,-1062718975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
898,17,46,2,0,990.0,0.0,495.0,495.0,495.0,0.0,0.0,0.0,0.0,0.0,21521739.13043478,43478.260869565216,46.0,0.0,46.0,46.0,46.0,46.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0,-2125437950,0,43478.260869565216,0.0,495.0,495.0,495.0,0.0,0.0,0,0,0,0,0.0,742.5,495.0,0.0,-1,-1,1,-1062718975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
864,6,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38461.53846153846,39.0,52.32590180780453,76.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,32,64,12820.51282051282,25641.02564102564,0.0,0.0,0.0,0.0,0.0,0,0,1,1,2.0,0.0,0.0,0.0,237,64,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5
12,17,1,2,0,750.0,0.0,375.0,375.0,375.0,0.0,0.0,0.0,0.0,0.0,750000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,2000000.0,0.0,375.0,375.0,375.0,0.0,0.0,0,0,0,0,0.0,562.5,375.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
805,17,1,2,0,1058.0,0.0,529.0,529.0,529.0,0.0,0.0,0.0,0.0,0.0,1058000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2125437950,0,2000000.0,0.0,529.0,529.0,529.0,0.0,0.0,0,0,0,0,0.0,793.5,529.0,0.0,-1,-1,1,-1062718975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
862,6,182,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10989.010989010989,182.0,0.0,182.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,32,5494.5054945054935,5494.5054945054935,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,0.0,64,237,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
694,17,1846,12,0,5280.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,2860238.3531961,6500.541711809317,167.8181818181818,276.5660203936189,909.0,2.0,1846.0,167.8181818181818,276.5660203936189,909.0,2.0,0.0,0.0,0.0,0.0,0.0,0,384,0,6500.541711809316,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0.0,476.66666666666674,440.0,0.0,-1,-1,11,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
836,6,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
559,6,93765314,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1279790947002001,8524119.454545453,10338444.161409426,27767517.0,0.0,93765314.0,8524119.454545453,10338444.161409426,27767517.0,0.0,0.0,0.0,0.0,0.0,0.0,0,240,0,0.1279790947002001,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,5840,-1,0,20,1.0,0.0,1.0,1.0,18753061.8,5237231.607482831,27767517.0,14303265.0,1,2
325,6,228,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8771.929824561403,228.0,0.0,228.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,32,4385.964912280701,4385.964912280701,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,0.0,243,64,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5
431,6,127,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23622.04724409449,63.5,85.55992052357226,124.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,32,64,7874.015748031496,15748.031496062991,0.0,0.0,0.0,0.0,0.0,0,0,1,1,2.0,0.0,0.0,0.0,64,243,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
132,17,48,2,0,898.0,0.0,449.0,449.0,449.0,0.0,0.0,0.0,0.0,0.0,18708333.33333333,41666.66666666666,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,41666.66666666666,0.0,449.0,449.0,449.0,0.0,0.0,0,0,0,0,0.0,673.5,449.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
618,17,1,2,0,870.0,0.0,435.0,435.0,435.0,0.0,0.0,0.0,0.0,0.0,870000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2000000.0,0.0,435.0,435.0,435.0,0.0,0.0,0,0,0,0,0.0,652.5,435.0,0.0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
792,17,1,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2125437950,0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0.0,2208.0,1472.0,0.0,-1,-1,1,-1062718975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7
30,17,3,2,0,836.0,0.0,418.0,418.0,418.0,0.0,0.0,0.0,0.0,0.0,278666666.6666667,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,64,0,666666.6666666665,0.0,418.0,418.0,418.0,0.0,0.0,0,0,0,0,0.0,627.0,418.0,0.0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5
222,6,54682,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.57510698218792,54682.0,0.0,54682.0,54682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,18.28755349109396,18.28755349109396,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,0.0,256,1825,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
466,6,154,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12987.012987012988,154.0,0.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,32,6493.506493506494,6493.506493506494,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,0.0,64,236,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
89,17,51,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,8980392.156862745,39215.68627450981,51.0,0.0,51.0,51.0,51.0,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,39215.68627450981,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0.0,343.5,229.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
20,17,5,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,588800000.0,400000.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,400000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0.0,2208.0,1472.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7
491,6,733,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2728.512960436562,733.0,0.0,733.0,733.0,733.0,733.0,0.0,733.0,733.0,0.0,0.0,0.0,0.0,0.0,0,64,0,2728.512960436562,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,235,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5
209,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0.0,343.5,229.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
209,17,1,2,0,822.0,0.0,411.0,411.0,411.0,0.0,0.0,0.0,0.0,0.0,822000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,411.0,411.0,411.0,0.0,0.0,0,0,0,0,0.0,616.5,411.0,0.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
40,6,97,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41237.113402061856,32.333333333333336,55.13921774321189,96.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,40,40,20618.556701030928,20618.556701030928,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1.0,0.0,0.0,0.0,5840,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
171,17,112865,200,0,88000.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,779692.5530501042,1772.0285296593277,567.1608040201003,3221.503221217464,44983.0,1.0,112865.0,567.1608040201003,3221.503221217464,44983.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-48885072850,0,1772.0285296593274,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0.0,442.2,440.0,0.0,-1,-1,199,-1062718975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
708,6,125,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32000.0,41.66666666666667,70.43673284113434,123.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,40,40,16000.0,16000.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1.0,0.0,0.0,0.0,5840,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
123,17,29097,200,0,88000.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,3024366.77320686,6873.560848197409,146.2160804020101,153.36191611959038,812.0,1.0,29097.0,146.2160804020101,153.36191611959038,812.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6873.560848197409,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0.0,442.2,440.0,0.0,-1,-1,199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
974,17,20725,2,2,58.0,166.0,29.0,29.0,29.0,0.0,83.0,83.0,83.0,0.0,10808.20265379976,193.00361881785284,6908.333333333334,11960.388176532286,20719.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,40,40,96.50180940892643,96.50180940892643,29.0,83.0,50.6,29.57701810527897,874.8,0,0,0,0,1.0,63.25,29.0,83.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
575,6,116737772,18,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1884565691385646,5558941.523809523,8047086.138740746,21967001.0,0.0,116737772.0,6866927.7647058815,8449938.932006067,21967001.0,0.0,86028590.0,28676196.666666664,49668626.99642774,86028587.0,1.0,0,360,80,0.1541917383860983,0.0342648307524663,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,5840,0,0,20,39.333333333333336,45.19144461805429,101.0,1.0,14592191.875,5862640.128093666,21967001.0,6210912.0,1,2
405,17,2,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,1472000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0.0,2208.0,1472.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7
318,6,9386936,16,11,3836.0,6434.0,686.0,0.0,239.75,320.38882627207835,1073.0,0.0,584.909090909091,560.0079382554242,1094.0737211801593,2.876337923258452,361036.0,1160839.417395016,5000658.0,2.0,4386278.0,292418.53333333327,877843.0024192308,3301468.0,2.0,9386808.0,938680.8,1772395.548517116,5000768.0,2.0,0,528,368,1.7044965471161195,1.1718413761423323,0.0,1073.0,366.78571428571416,455.091391484364,207108.17460317464,0,1,0,0,0.0,380.3703703703704,239.75,584.9090909090909,65535,257,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
626,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0.0,343.5,229.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
447,6,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,40,0,666666.6666666665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,246,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
751,6,63,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47619.04761904762,31.5,41.71930009000632,61.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,32,64,15873.015873015873,31746.031746031746,0.0,0.0,0.0,0.0,0.0,0,0,1,1,2.0,0.0,0.0,0.0,64,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
516,6,5408143,11,8,108.0,82.0,24.0,0.0,9.818181818181818,9.958094012592786,41.0,0.0,10.249999999999998,18.979312045337306,35.13220711804403,3.513220711804403,300452.38888888893,994408.8825732624,4198727.0,1.0,5408143.0,540814.2999999999,1313074.356082536,4198867.0,1.0,1209297.0,172756.7142857143,315557.19438146986,802020.0,1.0,0,368,296,2.0339698857814965,1.4792508260229067,0.0,41.0,9.5,13.782139471832837,189.94736842105263,0,1,0,0,0.0,10.0,9.818181818181818,10.25,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
